caso_id_canonico,tomo,n_lineas_bloque,apertura_rel,firma_lines_count,firma_end,pe_idx_baseline,pe_idx_d_validado,disp_cambio,posthoc_rejected,voting_pattern,n_jueces_firma,baseline_voting_pattern,baseline_n_votos_svoto,baseline_n_disidencias,n_votos_actual,n_disid_actual,n_votos_ampliado,n_nuevos_por_ampliado,n_ya_detectados_post_firma,n_votos_narrow_pre_firma,first_voto_narrow
330_p4930,330,250,203,6,221,213,213,False,False,disidencia,6,disidencia,0,1,0,1,1,0,1,0,228
330_p4936,330,340,273,6,293,281,281,False,False,segun_su_voto,7,segun_su_voto,1,0,1,0,0,0,0,1,292
330_p4945,330,330,142,8,157,152,152,False,False,disidencia,7,disidencia,0,1,0,1,1,0,1,0,159
330_p4953,330,179,108,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
330_p4960,330,4,,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
330_p4970,330,348,319,3,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
330_p4983,330,140,138,1,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
330_p4988,330,909,263,2,899,894,894,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
330_p5010,330,398,373,5,388,383,383,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
330_p5020,330,487,356,11,377,366,366,False,False,mixed,7,mixed,1,1,1,1,1,0,1,1,376
330_p5032,330,812,564,9,787,782,782,False,False,disidencia,7,disidencia,0,1,0,1,1,0,1,0,792
330_p5052,330,491,324,13,456,443,,True,True,disidencia,7,disidencia,0,3,0,3,1,0,1,2,1
330_p5064,330,188,146,7,164,156,,True,True,disidencia,6,disidencia,0,3,0,3,1,0,1,2,1
330_p5070,330,506,424,3,501,461,461,False,False,unanime,7,unanime,0,0,0,0,0,0,0,0,
330_p5082,330,226,94,6,109,102,102,False,False,disidencia,5,disidencia,0,1,0,1,0,0,0,1,108
330_p5088,330,263,225,8,238,234,234,False,False,disidencia,7,disidencia,0,1,0,1,1,0,1,0,243
330_p5095,330,522,35,3,513,496,496,False,False,unanime,7,unanime,0,0,0,0,0,0,0,0,
330_p5108,330,105,41,7,,,,False,True,sin_firma,0,disidencia,0,1,0,1,0,0,0,0,84
330_p5111,330,790,659,12,733,725,725,False,False,segun_su_voto,7,segun_su_voto,2,0,2,0,2,0,2,0,735
330_p5131,330,304,95,10,116,108,108,False,False,disidencia,7,disidencia,0,1,0,1,0,0,0,1,114
330_p5139,330,195,170,3,183,179,179,False,False,unanime,7,unanime,0,0,0,0,0,0,0,0,
330_p5144,330,558,84,11,271,266,266,False,False,disidencia,7,disidencia,0,1,0,1,1,0,1,0,273
330_p5158,330,1159,644,9,672,659,659,False,False,disidencia,7,disidencia,0,2,0,2,1,0,1,1,671
330_p5187,330,358,224,9,320,313,313,False,False,segun_su_voto,6,segun_su_voto,2,0,2,0,2,0,2,0,325
330_p5197,330,97,,1,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
330_p5201,330,161,125,2,153,142,142,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
330_p5205,330,296,126,8,219,211,211,False,False,disidencia,6,disidencia,0,1,0,1,0,0,0,1,217
330_p5212,330,455,194,7,215,208,208,False,False,disidencia,6,disidencia,0,1,0,1,1,0,1,0,217
330_p5224,330,80,62,2,74,70,70,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
330_p5226,330,290,178,3,281,266,266,False,False,unanime,7,unanime,0,0,0,0,0,0,0,0,
330_p5234,330,131,64,4,122,109,109,False,False,segun_su_voto,5,segun_su_voto,1,0,1,0,0,0,0,1,121
330_p5237,330,311,288,2,304,301,301,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
330_p5245,330,228,172,10,195,181,181,False,False,mixed,7,mixed,1,1,1,1,1,0,1,1,194
330_p5251,330,252,158,5,181,167,167,False,False,segun_su_voto,7,segun_su_voto,1,0,1,0,0,0,0,1,180
330_p5257,330,281,,0,,59,59,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
330_p5267,330,200,121,2,196,191,191,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
330_p5272,330,284,246,6,270,257,257,False,False,segun_su_voto,5,segun_su_voto,1,0,1,0,0,0,0,1,268
330_p5279,330,497,101,9,278,272,272,False,False,disidencia,7,disidencia,0,2,0,2,2,0,2,0,279
330_p5292,330,36,,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
330_p5294,330,360,108,10,318,311,311,False,False,mixed,6,mixed,1,1,1,1,2,0,2,0,323
330_p5303,330,112,15,3,100,94,94,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
330_p5306,330,1479,80,8,834,812,812,False,False,disidencia,7,disidencia,0,1,0,1,0,0,0,1,832
330_p5342,330,113,29,2,110,101,101,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
330_p5345,330,2447,109,15,608,577,577,False,False,mixed,7,mixed,2,3,2,3,5,1,4,1,607
330_p5404,330,857,67,8,473,466,466,False,False,disidencia,7,disidencia,0,1,0,1,1,0,1,0,475
330_p5425,330,382,355,2,376,369,369,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
330_p5435,330,1291,174,10,243,233,233,False,False,segun_su_voto,7,segun_su_voto,2,0,2,0,2,0,2,0,249
331_p7,331,201,158,6,174,169,169,False,False,disidencia,6,disidencia,0,1,0,1,1,0,1,0,175
331_p13,331,146,51,2,140,133,133,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
331_p17,331,521,210,20,231,224,224,False,False,disidencia,7,disidencia,1,2,1,2,2,0,2,1,230
331_p31,331,205,131,5,153,144,144,False,False,disidencia,7,disidencia,0,1,0,1,1,0,1,0,155
331_p36,331,398,227,8,248,241,241,False,False,mixed,6,mixed,1,1,1,1,1,0,1,1,247
331_p47,331,216,175,6,199,189,189,False,False,disidencia,6,disidencia,0,1,0,1,0,0,0,1,198
331_p53,331,251,135,9,159,149,149,False,False,disidencia,7,disidencia,0,1,0,1,0,0,0,1,158
331_p60,331,70,53,3,65,56,56,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p62,331,65,48,3,60,51,51,False,False,unanime,7,unanime,0,0,0,0,0,0,0,0,
331_p64,331,99,86,3,98,89,89,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p66,331,65,52,3,63,55,55,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p68,331,155,8,5,19,11,11,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p72,331,133,27,7,79,74,74,False,False,disidencia,7,disidencia,0,1,0,1,1,0,1,0,81
331_p76,331,50,6,3,42,36,36,False,False,unanime,7,unanime,0,0,0,0,0,0,0,0,
331_p77,331,104,58,5,94,85,85,False,False,segun_su_voto,6,segun_su_voto,1,0,1,0,0,0,0,1,93
331_p80,331,267,235,5,255,247,247,False,False,disidencia,6,disidencia,0,1,0,1,0,0,0,1,254
331_p87,331,46,13,2,34,30,30,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
331_p89,331,163,103,2,157,141,141,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
331_p93,331,42,13,0,,35,35,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
331_p95,331,37,9,2,31,20,20,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
331_p96,331,51,,1,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
331_p100,331,158,125,3,150,140,140,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p104,331,147,52,7,120,115,115,False,False,segun_su_voto,5,segun_su_voto,1,0,1,0,0,0,0,1,119
331_p108,331,295,147,4,212,200,200,False,False,disidencia,6,disidencia,0,1,0,1,1,0,1,0,218
331_p116,331,203,192,2,202,195,195,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
331_p121,331,62,17,3,54,49,49,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p123,331,82,9,3,76,71,71,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p125,331,48,20,2,43,39,39,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
331_p127,331,207,118,3,198,192,192,False,False,unanime,7,unanime,0,0,0,0,0,0,0,0,
331_p132,331,461,393,11,405,400,400,False,False,disidencia,7,disidencia,0,1,0,1,1,0,1,0,411
331_p144,331,96,38,4,87,80,80,False,False,unanime,7,unanime,0,0,0,0,0,0,0,0,
331_p147,331,632,601,2,627,614,614,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
331_p162,331,812,366,5,587,578,578,False,False,segun_su_voto,5,segun_su_voto,1,0,1,0,1,0,1,0,593
331_p183,331,418,185,3,410,398,398,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p194,331,330,158,2,324,316,316,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
331_p202,331,317,128,6,208,190,190,False,False,disidencia,7,disidencia,0,1,0,1,0,0,0,1,207
331_p211,331,859,102,6,789,774,774,False,False,unanime,7,unanime,0,0,0,0,0,0,0,0,
331_p232,331,251,41,3,241,236,236,False,False,unanime,7,unanime,0,0,0,0,0,0,0,0,
331_p238,331,63,19,2,58,52,52,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
331_p240,331,49,12,3,48,41,41,False,False,unanime,7,unanime,0,0,0,0,0,0,0,0,
331_p241,331,350,272,6,328,320,320,False,False,disidencia,7,disidencia,0,1,0,1,0,0,0,1,327
331_p250,331,457,416,4,435,429,429,False,False,segun_su_voto,6,segun_su_voto,1,0,1,0,1,0,1,0,436
331_p262,331,157,126,6,140,134,134,False,False,disidencia,7,disidencia,0,1,0,1,1,0,1,0,146
331_p266,331,579,287,15,310,301,301,False,False,disidencia,7,disidencia,0,2,0,2,1,0,1,1,308
331_p281,331,243,53,4,73,67,67,False,False,disidencia,5,disidencia,0,1,0,1,0,0,0,1,72
331_p287,331,213,76,4,139,126,126,False,False,segun_su_voto,7,segun_su_voto,1,0,1,0,1,0,1,0,140
331_p293,331,229,116,8,188,175,175,False,False,segun_su_voto,6,segun_su_voto,1,0,1,0,0,0,0,1,187
331_p299,331,125,99,3,115,108,108,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p303,331,62,61,5,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
331_p310,331,425,275,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
331_p322,331,593,284,6,587,575,575,False,False,unanime,7,unanime,0,0,0,0,0,0,0,0,
331_p337,331,592,280,3,587,577,577,False,False,unanime,7,unanime,0,0,0,0,0,0,0,0,
331_p352,331,116,28,2,115,112,112,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
331_p355,331,54,10,2,36,30,30,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
331_p357,331,119,107,2,118,110,110,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
331_p360,331,130,,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
331_p364,331,152,141,4,150,144,144,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
331_p368,331,131,1,4,10,4,4,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
331_p371,331,67,12,2,60,56,56,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p373,331,165,124,8,141,134,134,False,False,disidencia,6,disidencia,0,1,0,1,1,0,1,0,146
331_p379,331,129,57,5,74,67,67,False,False,disidencia,6,disidencia,0,1,0,1,1,0,1,0,79
331_p382,331,363,163,2,357,349,349,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
331_p391,331,355,123,2,350,328,328,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
331_p400,331,400,186,5,394,384,384,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p410,331,145,71,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
331_p415,331,136,74,8,107,101,101,False,False,disidencia,6,disidencia,0,2,0,2,2,0,2,0,109
331_p419,331,109,34,2,103,92,92,False,False,unanime,9,unanime,0,0,0,0,0,0,0,0,
331_p422,331,36,14,2,32,29,29,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
331_p423,331,220,95,7,111,104,104,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,117
331_p430,331,83,15,2,71,66,66,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
331_p432,331,94,16,2,73,69,69,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
331_p434,331,68,,2,67,63,63,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
331_p436,331,91,62,2,72,65,65,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
331_p439,331,214,153,2,211,204,204,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p446,331,235,152,2,226,217,217,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p453,331,366,333,6,347,341,341,False,False,disidencia,6,disidencia,0,1,0,1,0,0,0,1,346
331_p462,331,154,75,5,124,100,100,False,False,disidencia,5,disidencia,0,1,0,1,0,0,0,1,123
331_p466,331,407,193,11,209,200,200,False,False,disidencia,6,disidencia,0,2,0,2,1,0,1,1,208
331_p477,331,366,363,3,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
331_p488,331,304,247,9,265,257,257,False,False,mixed,6,mixed,1,1,1,1,2,0,2,0,270
331_p496,331,112,53,4,76,67,67,False,False,segun_su_voto,5,segun_su_voto,1,0,1,0,0,0,0,1,75
331_p499,331,238,132,5,155,146,146,False,False,segun_su_voto,5,segun_su_voto,1,0,1,0,0,0,0,1,154
331_p505,331,554,243,13,410,406,406,False,False,disidencia,7,disidencia,0,1,0,1,1,0,1,0,412
331_p519,331,242,210,7,230,222,222,False,False,disidencia,7,disidencia,0,1,0,1,1,0,1,0,232
331_p525,331,183,145,8,163,159,159,False,False,disidencia,7,disidencia,0,1,0,1,1,0,1,0,165
331_p530,331,224,75,18,99,92,,True,True,segun_su_voto,7,segun_su_voto,1,1,1,1,1,0,1,1,7
331_p536,331,514,281,3,509,501,501,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p548,331,28,,3,23,15,15,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p549,331,532,478,13,517,510,510,False,False,unanime,7,unanime,0,0,0,0,0,0,0,0,
331_p563,331,282,247,5,261,255,255,False,False,segun_su_voto,6,segun_su_voto,1,0,1,0,0,0,0,1,260
331_p570,331,528,167,7,385,374,374,False,False,segun_su_voto,7,segun_su_voto,2,0,2,0,1,0,1,1,384
331_p583,331,120,119,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
331_p588,331,24,,4,15,9,9,False,False,disidencia,6,disidencia,0,1,0,1,0,0,0,1,14
331_p592,331,210,173,5,195,186,186,False,False,disidencia,5,disidencia,0,1,0,1,0,0,0,1,194
331_p597,331,109,48,6,97,94,,True,True,unanime,5,unanime,0,1,0,1,0,0,0,1,9
331_p600,331,327,171,6,282,272,272,False,False,segun_su_voto,7,segun_su_voto,0,0,0,0,0,0,0,0,
331_p608,331,524,378,8,451,436,436,False,False,segun_su_voto,7,segun_su_voto,1,0,1,0,0,0,0,1,449
331_p622,331,377,178,15,195,187,187,False,False,mixed,7,mixed,1,1,1,1,2,0,2,0,196
331_p632,331,139,23,8,75,66,66,False,False,mixed,7,mixed,1,1,1,1,1,0,1,1,74
331_p636,331,2518,546,31,566,555,555,False,False,mixed,7,mixed,2,2,2,2,3,0,3,1,565
331_p699,331,390,26,2,374,369,369,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
331_p710,331,331,138,8,254,243,243,False,False,disidencia,6,disidencia,0,1,0,1,0,0,0,1,252
331_p718,331,678,322,9,643,635,635,False,False,mixed,7,mixed,1,1,1,1,1,0,1,1,642
331_p735,331,347,319,3,340,333,333,False,False,unanime,7,unanime,0,0,0,0,0,0,0,0,
331_p744,331,167,156,5,166,159,159,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
331_p748,331,148,138,2,147,141,141,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
331_p752,331,124,108,2,117,111,111,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
331_p756,331,160,60,7,79,68,68,False,False,disidencia,7,disidencia,0,2,0,2,3,1,2,0,82
331_p760,331,183,166,3,176,169,169,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
331_p765,331,440,119,7,139,129,129,False,False,disidencia,5,disidencia,0,1,0,1,0,0,0,1,138
331_p776,331,112,,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
331_p781,331,307,259,2,306,297,297,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
331_p789,331,153,77,9,101,86,86,False,False,disidencia,6,disidencia,0,2,0,2,1,0,1,1,100
331_p793,331,437,289,5,432,425,,True,True,unanime,6,unanime,0,1,0,1,0,0,0,1,4
331_p804,331,171,134,5,153,144,144,False,False,disidencia,6,disidencia,0,1,0,1,0,0,0,1,152
331_p809,331,46,8,2,42,39,39,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p810,331,351,65,10,204,200,200,False,False,segun_su_voto,5,segun_su_voto,1,0,1,0,1,0,1,0,209
331_p819,331,461,223,9,431,420,420,False,False,mixed,6,mixed,1,1,1,1,1,0,1,1,430
331_p831,331,457,312,14,332,322,,True,True,mixed,5,mixed,1,2,1,2,1,0,1,2,5
331_p843,331,138,58,3,131,102,102,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
331_p846,331,184,28,2,177,171,171,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
331_p851,331,108,93,4,103,96,96,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
331_p854,331,85,55,2,65,58,58,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
331_p856,331,355,47,9,60,50,50,False,False,unanime,5,unanime,0,1,0,1,1,0,1,0,336
331_p866,331,587,334,7,568,558,558,False,False,unanime,5,unanime,1,0,1,0,0,0,0,1,567
331_p881,331,197,23,2,181,175,175,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p886,331,610,305,11,325,318,318,False,False,mixed,6,mixed,1,2,1,2,2,0,2,1,324
331_p901,331,578,108,14,222,212,212,False,False,mixed,7,mixed,2,1,2,1,3,0,3,0,227
331_p916,331,267,230,2,252,246,246,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
331_p923,331,112,38,7,63,52,52,False,False,segun_su_voto,5,segun_su_voto,1,0,1,0,0,0,0,1,62
331_p926,331,282,150,5,261,240,240,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,267
331_p933,331,316,287,2,309,301,301,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
331_p941,331,910,711,9,729,723,723,False,False,segun_su_voto,5,segun_su_voto,1,0,1,0,1,0,1,0,731
331_p964,331,358,329,2,345,337,337,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p973,331,183,110,7,134,126,126,False,False,disidencia,6,disidencia,0,1,0,1,1,0,1,0,139
331_p978,331,425,395,7,408,404,404,False,False,segun_su_voto,4,segun_su_voto,1,0,1,0,1,0,1,0,409
331_p989,331,191,162,2,179,171,171,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
331_p994,331,392,80,8,335,316,316,False,False,disidencia,6,disidencia,0,1,0,1,0,0,0,1,333
331_p1004,331,93,78,2,88,81,81,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
331_p1007,331,368,15,2,98,93,93,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p1013,331,207,199,7,,,,False,False,sin_firma,0,sin_firma,0,2,0,2,0,0,0,0,166
331_p1024,331,146,29,2,140,120,120,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
331_p1028,331,308,229,8,296,285,285,False,False,segun_su_voto,9,segun_su_voto,0,0,0,0,0,0,0,0,
331_p1036,331,148,100,2,142,134,134,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
331_p1040,331,1827,202,16,789,753,753,False,False,mixed,6,mixed,2,2,2,2,3,0,3,1,788
331_p1085,331,198,157,10,175,167,167,False,False,disidencia,7,disidencia,0,1,0,1,0,0,0,1,174
331_p1090,331,335,196,5,312,304,304,False,False,disidencia,7,disidencia,0,1,0,1,1,0,1,0,313
331_p1099,331,207,118,8,140,127,127,False,False,mixed,7,mixed,1,1,1,1,2,0,2,0,142
331_p1105,331,127,41,2,121,100,100,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
331_p1108,331,313,275,5,291,281,281,False,False,segun_su_voto,6,segun_su_voto,1,0,1,0,1,0,1,0,296
331_p1116,331,131,25,2,120,116,116,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p1120,331,134,84,2,123,94,94,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
331_p1123,331,1944,267,11,869,859,859,False,False,segun_su_voto,7,segun_su_voto,3,0,3,0,4,1,3,0,871
331_p1171,331,200,24,3,192,185,185,False,False,unanime,7,unanime,0,0,0,0,0,0,0,0,
331_p1176,331,70,11,4,36,29,29,False,False,segun_su_voto,7,segun_su_voto,1,0,1,0,1,0,1,0,42
331_p1178,331,281,141,2,269,262,262,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p1186,331,152,,1,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
331_p1199,331,521,56,4,480,471,471,False,False,segun_su_voto,7,segun_su_voto,1,0,1,0,1,0,1,0,485
331_p1212,331,128,17,3,107,100,100,False,False,unanime,7,unanime,0,0,0,0,0,0,0,0,
331_p1215,331,355,164,6,338,329,329,False,False,disidencia,6,disidencia,0,1,0,1,0,0,0,1,337
331_p1224,331,104,87,3,103,90,90,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p1227,331,145,125,3,144,128,128,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p1231,331,92,75,3,87,78,78,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p1234,331,350,85,2,339,332,332,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p1243,331,486,208,2,484,460,460,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
331_p1255,331,278,200,2,269,262,262,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p1262,331,787,315,2,782,775,775,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
331_p1282,331,83,8,2,74,70,70,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p1284,331,82,18,2,71,63,63,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
331_p1287,331,250,114,6,128,123,123,False,False,disidencia,7,disidencia,0,1,0,1,1,0,1,0,130
331_p1293,331,329,139,5,153,148,148,False,False,disidencia,6,disidencia,0,1,0,1,1,0,1,0,158
331_p1302,331,313,110,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
331_p1312,331,684,293,3,649,643,643,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p1329,331,109,40,3,104,95,95,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p1332,331,152,60,9,90,81,81,False,False,mixed,6,mixed,1,1,1,1,1,0,1,1,89
331_p1336,331,324,98,3,323,309,309,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
331_p1344,331,325,229,2,324,312,312,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
331_p1352,331,457,317,5,409,397,397,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,411
331_p1364,331,148,37,3,142,138,138,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p1369,331,184,155,3,172,164,164,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p1382,331,190,166,2,179,175,175,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p1387,331,388,313,8,345,333,333,False,False,disidencia,6,disidencia,0,2,0,2,1,0,1,1,344
331_p1397,331,30,23,3,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
331_p1399,331,132,21,4,122,117,117,False,False,unanime,7,unanime,0,0,0,0,0,0,0,0,
331_p1403,331,260,,1,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
331_p1412,331,564,306,5,508,502,502,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,510
331_p1427,331,95,73,3,91,80,80,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p1429,331,113,22,2,78,75,75,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p1432,331,47,,2,37,32,32,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
331_p1434,331,282,48,3,276,270,270,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p1441,331,297,238,6,250,249,249,False,False,unanime,1,unanime,0,1,0,1,1,0,1,0,263
331_p1449,331,229,203,2,216,211,211,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p1455,331,541,296,5,310,305,305,False,False,disidencia,6,disidencia,0,1,0,1,1,0,1,0,315
331_p1468,331,16,,1,15,8,8,False,False,unanime,1,unanime,0,0,0,0,0,0,0,0,
331_p1478,331,139,84,4,133,129,129,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
331_p1481,331,180,154,2,173,168,168,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p1486,331,73,60,3,72,63,63,False,False,unanime,7,unanime,0,0,0,0,0,0,0,0,
331_p1488,331,279,203,6,251,241,241,False,False,segun_su_voto,7,segun_su_voto,1,0,1,0,0,0,0,1,250
331_p1496,331,176,97,2,167,162,162,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
331_p1500,331,36,20,2,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
331_p1502,331,312,263,8,298,283,283,False,False,disidencia,7,disidencia,0,1,0,1,0,0,0,1,295
331_p1510,331,256,98,3,218,213,213,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
331_p1516,331,85,,2,76,66,66,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
331_p1519,331,216,184,2,208,201,201,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
331_p1524,331,188,71,4,173,164,164,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
331_p1528,331,47,,3,45,36,36,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p1530,331,2003,903,18,1245,1235,1235,False,False,segun_su_voto,7,segun_su_voto,3,0,3,0,2,0,2,1,1244
331_p1581,331,108,,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
331_p1583,331,351,231,3,336,330,330,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p1592,331,90,,3,14,8,8,False,False,disidencia,5,disidencia,0,1,0,1,0,0,0,1,13
331_p1596,331,350,285,7,301,294,294,False,False,disidencia,7,disidencia,0,1,0,1,1,0,1,0,328
331_p1605,331,114,,1,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
331_p1611,331,354,70,6,240,220,220,False,False,disidencia,6,disidencia,0,1,0,1,0,0,0,1,239
331_p1620,331,57,16,2,56,42,42,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
331_p1622,331,965,85,2,961,151,151,False,False,unanime,6,unanime,0,0,0,0,0,0,0,0,
331_p1646,331,191,100,6,116,108,108,False,False,segun_su_voto,5,segun_su_voto,1,0,1,0,0,0,0,1,115
