caso_id_canonico,source_file,a0,k0_rel,k0_abs,clase,rama,guard_fuente,n_anclas_pre,n_anclas_post,k_propio_rel,span_pre_apertura,wc_primer_span,n_spans,wc_epilogo_total,primera_linea,k_post_rel,clase_post,rama_post,guard_fuente_post,primera_linea_post
342_p2344,LibroVol342-2.md,ok,726,41294,pie_genuino,Recurso,propia,0,8,113,0,68,1,68,"Recurso de queja interpuesto por Haydée Susana Farina, asistida por el Dr. Jorge",726,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Haydée Susana Farina, asistida por el Dr. Jorge"
342_p2362,LibroVol342-2.md,ok,1041,42341,pie_genuino,Recurso,propia,0,10,109,0,78,1,78,"Recurso de queja interpuesto por Guillermo Miranda, asistido por el Dr. Mario Luis",1041,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Guillermo Miranda, asistido por el Dr. Mario Luis"
342_p2389,LibroVol342-2.md,ok,364,42718,pie_genuino,Recurso,propia,0,8,44,0,61,3,448,"Recurso de queja interpuesto por S.M.P., asistido por la Dra. Virginia Sansone, Defen­",364,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por S.M.P., asistido por la Dra. Virginia Sansone, Defen­"
342_p2399,LibroVol342-2.md,ok,194,42922,pie_genuino,Recurso,propia,0,6,41,0,64,5,1023,"Recurso de queja interpuesto por Andrea V. Etcheverry, en representación del Mi­",194,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Andrea V. Etcheverry, en representación del Mi­"
343_p3,LibroVol343-1.md,ok,453,598,pie_genuino,Recurso,propia,0,11,64,0,42,1,42,"Recurso extraordinario interpuesto por Cairong Liu, por su propio derecho y con el",453,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por Cairong Liu, por su propio derecho y con el"
343_p15,LibroVol343-1.md,ok,384,986,pie_genuino,Recurso,propia,0,3,95,0,68,1,68,"Recurso de queja interpuesto por la Administración Nacional de la Seguridad Social,",384,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por la Administración Nacional de la Seguridad Social,"
343_p116,LibroVol343-1.md,ok,98,4513,pie_genuino,Recurso,propia,0,3,33,0,62,1,62,"Recurso extraordinario interpuesto por Roberto Omar Ravetti y otros, parte actora,",98,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por Roberto Omar Ravetti y otros, parte actora,"
343_p140,LibroVol343-1.md,ok,540,5791,pie_genuino,Recurso,propia,0,5,76,0,70,1,70,Recurso extraordinario interpuesto por la Fuerza Aérea Argentina – Estado Nacio­,540,pie_genuino,Recurso,propia,Recurso extraordinario interpuesto por la Fuerza Aérea Argentina – Estado Nacio­
343_p168,LibroVol343-1.md,ok,460,6767,recurso_narrativo,Recurso,propia,0,5,66,0,25,3,304,"recurso de casación contra el fallo condenatorio, cuestionó la medida",460,recurso_narrativo,Recurso,propia,"recurso de casación contra el fallo condenatorio, cuestionó la medida"
343_p184,LibroVol343-1.md,ok,342,7266,rotulo_pie,Tribunal de origen,propia,0,1,92,0,29,2,102,"tribunal de origen a efectos de que, por quien corresponda, se dicte un",342,rotulo_pie,Tribunal de origen,propia,"tribunal de origen a efectos de que, por quien corresponda, se dicte un"
343_p264,LibroVol343-1.md,ok,659,10738,pie_genuino,Recurso,propia,0,6,185,0,65,2,66,"Recurso de queja interpuesto por J. C. C., parte actora, representado por el Dr. Mar­",659,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por J. C. C., parte actora, representado por el Dr. Mar­"
343_p283,LibroVol343-1.md,ok,654,11404,pie_genuino,Parte actora,propia,0,7,105,0,62,1,62,"Parte actora: Demanda iniciada por la Dra. María de los Ángeles Giménez, en el ca­",654,pie_genuino,Parte actora,propia,"Parte actora: Demanda iniciada por la Dra. María de los Ángeles Giménez, en el ca­"
343_p319,LibroVol343-1.md,ok,355,12445,recurso_narrativo,Recurso,propia,0,1,90,0,372,6,2371,recurso de apelación y confirmó lo decidido por el juez de la causa.,355,recurso_narrativo,Recurso,propia,recurso de apelación y confirmó lo decidido por el juez de la causa.
343_p345,LibroVol343-1.md,ok,293,13413,pie_genuino,Recurso,propia,0,9,64,0,48,2,63,"Recurso de queja interpuesto por el actor, J. M. B., representado por el Dr. Marcelo",293,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por el actor, J. M. B., representado por el Dr. Marcelo"
343_p412,LibroVol343-1.md,ok,497,16152,pie_genuino,Recurso,propia,0,9,60,0,71,1,71,"Recurso de queja interpuesto por los actores, Marcelo José Bruno y otros, represen­",497,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por los actores, Marcelo José Bruno y otros, represen­"
343_p440,LibroVol343-1.md,ok,858,17568,pie_genuino,Recurso,propia,0,10,157,0,48,1,48,"Recurso de queja interpuesto por Graciela Beatriz Duarte, abogada en causa propia,",858,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Graciela Beatriz Duarte, abogada en causa propia,"
343_p476,LibroVol343-1.md,ok,361,18457,pie_genuino,Recurso,propia,0,11,33,0,56,1,56,"Recurso extraordinario interpuesto por Asociart S.A. ART, representada por el Dr. Ma­",361,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por Asociart S.A. ART, representada por el Dr. Ma­"
343_p506,LibroVol343-1.md,ok,519,19728,pie_genuino,Recurso,propia,0,7,119,0,55,1,55,"Recurso de queja interpuesto por la Caja de Seguros S.A., parte demandada, repre­",519,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por la Caja de Seguros S.A., parte demandada, repre­"
343_p519,LibroVol343-1.md,ok,649,20382,recurso_narrativo,Recurso,propia,0,1,76,0,42,2,110,recurso extraordinario y dejar sin efecto la sentencia apelada. Vuelvan,649,recurso_narrativo,Recurso,propia,recurso extraordinario y dejar sin efecto la sentencia apelada. Vuelvan
343_p560,LibroVol343-1.md,ok,596,21930,pie_genuino,Recurso,propia,0,7,80,0,61,1,61,"Recurso extraordinario interpuesto por Ricardo Daniel Echegaray, representado por",596,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por Ricardo Daniel Echegaray, representado por"
343_p603,LibroVol343-1.md,ok,824,23789,pie_genuino,Parte actora,propia,0,8,185,0,132,1,132,"Parte actora: Provincia de La Pampa, representada por su Gobernador, Carlos Alber­",824,pie_genuino,Parte actora,propia,"Parte actora: Provincia de La Pampa, representada por su Gobernador, Carlos Alber­"
343_p726,LibroVol343-2.md,ok,535,2318,pie_genuino,Parte actora,mixta,1,3,260,0,19,1,19,"Parte actora: Asociación Civil Equística – Defensa del Medio Ambiente, representada",535,pie_genuino,Parte actora,mixta,"Parte actora: Asociación Civil Equística – Defensa del Medio Ambiente, representada"
343_p749,LibroVol343-2.md,ok,559,3234,pie_genuino,Recurso,propia,0,9,58,0,93,1,93,Recursos de queja interpuestos por la Fiscalía de Estado de la Provincia de Buenos,559,pie_genuino,Recurso,propia,Recursos de queja interpuestos por la Fiscalía de Estado de la Provincia de Buenos
343_p767,LibroVol343-2.md,ok,1099,4464,pie_genuino,Recurso,propia,0,6,253,0,69,1,69,"Recurso de queja interpuesto por Adriana Sandra Rearte –actora-, por derecho pro­",1099,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Adriana Sandra Rearte –actora-, por derecho pro­"
343_p806,LibroVol343-2.md,ok,336,5201,pie_genuino,Recurso,propia,0,10,81,0,39,1,39,"Recurso de queja interpuesto por el Fisco Nacional (AFIP – DGI), representado por la",336,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por el Fisco Nacional (AFIP – DGI), representado por la"
343_p819,LibroVol343-2.md,ok,273,5635,pie_genuino,Recurso,propia,0,7,43,0,51,1,51,"Recurso de queja interpuesto por American Express Argentina S.A., representada",273,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por American Express Argentina S.A., representada"
343_p840,LibroVol343-2.md,ok,190,6348,pie_genuino,Recurso,propia,0,8,37,0,47,1,47,"Recurso de queja interpuesto por la AFIP, representada por la Dra. Silvia M. Leiva,",190,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por la AFIP, representada por la Dra. Silvia M. Leiva,"
343_p848,LibroVol343-2.md,ok,730,7182,pie_genuino,Recurso,propia,0,7,186,0,58,2,59,"Recurso de queja interpuesto por la actora, M. S. R., representada por la Dra. Lorena",730,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por la actora, M. S. R., representada por la Dra. Lorena"
343_p867,LibroVol343-2.md,ok,1012,8205,pie_genuino,Recurso,propia,0,7,105,0,108,1,108,Recurso extraordinario interpuesto por la Unión de Trabajadores Municipales de Sal­,1012,pie_genuino,Recurso,propia,Recurso extraordinario interpuesto por la Unión de Trabajadores Municipales de Sal­
343_p892,LibroVol343-2.md,ok,158,8374,pie_genuino,Recurso,propia,0,3,53,0,14,2,50,"Recurso de queja interpuesto por el actor, representado por el Dr. Luis Miguel Iros.",158,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por el actor, representado por el Dr. Luis Miguel Iros."
343_p930,LibroVol343-2.md,ok,299,9946,pie_genuino,Parte actora,propia,0,3,82,0,22,1,22,"Parte actora: Mariano Maggi, asistido por su letrado apoderado, Dr. Darío Javier Testi.",299,pie_genuino,Parte actora,propia,"Parte actora: Mariano Maggi, asistido por su letrado apoderado, Dr. Darío Javier Testi."
343_p961,LibroVol343-2.md,ok,216,10988,pie_genuino,Recurso,propia,0,3,45,0,54,2,250,"Recurso de queja interpuesto por Cristian Barraco, en su carácter de administrador",216,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Cristian Barraco, en su carácter de administrador"
343_p1024,LibroVol343-2.md,ok,257,13491,pie_genuino,Recurso,propia,0,6,53,0,49,1,49,Recurso extraordinario interpuesto por la Administración Federal de Ingresos Públi­,257,pie_genuino,Recurso,propia,Recurso extraordinario interpuesto por la Administración Federal de Ingresos Públi­
343_p1037,LibroVol343-2.md,ok,1488,15232,pie_genuino,Recurso,propia,0,16,266,0,42,1,42,"Recurso de queja interpuesto por Fernando Rodolfo Puig, representado por el Dr.",1488,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Fernando Rodolfo Puig, representado por el Dr."
343_p1075,LibroVol343-2.md,ok,325,15562,recurso_narrativo,Recurso,propia,0,2,44,0,105,4,980,recurso de apelación ordinario en materia de extradición en atención,325,recurso_narrativo,Recurso,propia,recurso de apelación ordinario en materia de extradición en atención
343_p1086,LibroVol343-2.md,ok,345,16020,pie_genuino,Recurso,propia,0,8,85,0,81,1,81,Recursos extraordinario y de queja interpuestos por la Dirección,345,pie_genuino,Recurso,propia,Recursos extraordinario y de queja interpuestos por la Dirección
343_p1109,LibroVol343-2.md,ok,466,16959,pie_genuino,Recurso,propia,0,6,37,0,62,2,75,"Recursos extraordinarios interpuestos por la Municipalidad de Marcos Paz, parte de­",466,pie_genuino,Recurso,propia,"Recursos extraordinarios interpuestos por la Municipalidad de Marcos Paz, parte de­"
343_p1126,LibroVol343-2.md,ok,130,17273,pie_genuino,Recurso,propia,0,3,43,0,60,1,60,Recurso de queja interpuesto por Jorge Luis Battistessa y Ana María Jovic de Bat­,130,pie_genuino,Recurso,propia,Recurso de queja interpuesto por Jorge Luis Battistessa y Ana María Jovic de Bat­
343_p1129,LibroVol343-2.md,ok,205,17484,pie_genuino,Recurso,propia,0,7,54,0,46,1,46,"Recurso de queja interpuesto por Bunge Argentina SA, actora en autos, representada",205,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Bunge Argentina SA, actora en autos, representada"
343_p1181,LibroVol343-2.md,ok,1288,20524,pie_genuino,Recurso,propia,0,5,220,0,15,1,15,"Recurso de queja interpuesto por Jorge Enrique González, asistido por el Dr. Mario",1288,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Jorge Enrique González, asistido por el Dr. Mario"
343_p1233,LibroVol343-2.md,ok,130,21402,pie_genuino,Recurso,propia,0,2,46,0,56,1,56,Recurso de queja interpuesto por la Fiscal General ante la Cámara Nacional de Ape­,130,pie_genuino,Recurso,propia,Recurso de queja interpuesto por la Fiscal General ante la Cámara Nacional de Ape­
343_p1239,LibroVol343-2.md,ok,254,21737,rotulo_pie,Tribunal de origen,propia,0,1,64,0,35,2,97,"tribunal de origen a fin de que, por medio de quien corresponda, se dicte",254,rotulo_pie,Tribunal de origen,propia,"tribunal de origen a fin de que, por medio de quien corresponda, se dicte"
343_p1259,LibroVol343-2.md,ok,739,22958,pie_genuino,Recurso,propia,0,8,98,0,77,1,77,Recurso extraordinario interpuesto por la Federación Argentina de Entidades Em­,739,pie_genuino,Recurso,propia,Recurso extraordinario interpuesto por la Federación Argentina de Entidades Em­
343_p1307,LibroVol343-2.md,ok,470,24617,pie_genuino,Recurso,propia,0,4,49,0,44,1,44,"Recurso ordinario interpuesto por la Dra. Stella Maris Zaragoza, defensora de Ro­",470,pie_genuino,Recurso,propia,"Recurso ordinario interpuesto por la Dra. Stella Maris Zaragoza, defensora de Ro­"
343_p1362,LibroVol343-2.md,ok,955,27226,pie_genuino,Recurso,propia,0,3,174,0,65,1,65,Recurso de queja interpuesto por C. R. S. Y. por sí y en representación de su,955,pie_genuino,Recurso,propia,Recurso de queja interpuesto por C. R. S. Y. por sí y en representación de su
343_p1389,LibroVol343-2.md,ok,475,27820,rotulo_pie,Tribunal de origen,propia,0,8,73,0,27,3,86,"tribunal de origen para que, por quien corresponda, se dicte un nuevo",475,rotulo_pie,Tribunal de origen,propia,"tribunal de origen para que, por quien corresponda, se dicte un nuevo"
343_p1406,LibroVol343-2.md,ok,203,28180,pie_genuino,Recurso,propia,0,6,59,0,60,1,60,"Recurso de queja interpuesto por la Obra Social del Poder Judicial de la Nación,",203,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por la Obra Social del Poder Judicial de la Nación,"
343_p1416,LibroVol343-2.md,ok,153,28518,pie_genuino,Recurso,propia,0,8,41,0,58,1,58,"Recurso de queja interpuesto por la Dra. María Cristina Martínez Córdoba, Defenso­",153,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por la Dra. María Cristina Martínez Córdoba, Defenso­"
343_p1421,LibroVol343-2.md,ok,539,29069,pie_genuino,Recurso,propia,0,3,64,0,38,1,38,"Recurso ordinario interpuesto por la Dra. Graciela S. López de Filoñuk, Fiscal Fede­",539,pie_genuino,Recurso,propia,"Recurso ordinario interpuesto por la Dra. Graciela S. López de Filoñuk, Fiscal Fede­"
343_p1457,LibroVol343-3.md,ok,3523,3585,recurso_narrativo,Recurso,mixta,1,9,1016,0,345,22,8088,recurso extraordinario por salto de instancia en los términos de los,3523,recurso_narrativo,Recurso,mixta,recurso extraordinario por salto de instancia en los términos de los
343_p1673,LibroVol343-3.md,ok,218,8740,pie_genuino,Recurso,propia,0,6,56,0,94,5,388,"Recurso de queja interpuesto por la Provincia de Río Negro, Ministerio de Salud Pú­",218,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por la Provincia de Río Negro, Ministerio de Salud Pú­"
343_p1688,LibroVol343-3.md,ok,267,9344,rotulo_pie,Tribunal de origen,propia,0,1,72,0,58,4,284,"tribunal de origen para que, por quien corresponda, emita un nuevo",267,rotulo_pie,Tribunal de origen,propia,"tribunal de origen para que, por quien corresponda, emita un nuevo"
343_p1738,LibroVol343-3.md,ok,479,11453,pie_genuino,Recurso,propia,0,5,42,0,33,2,48,"Recurso ordinario de apelación interpuesto por Javier Luis Endler, asistido por el Dr.",479,pie_genuino,Recurso,propia,"Recurso ordinario de apelación interpuesto por Javier Luis Endler, asistido por el Dr."
343_p1752,LibroVol343-3.md,ok,217,11766,pie_genuino,Recurso,propia,0,8,56,0,66,1,66,Recurso extraordinario interpuesto por OSDE Organización de Servicios Directos,217,pie_genuino,Recurso,propia,Recurso extraordinario interpuesto por OSDE Organización de Servicios Directos
343_p1762,LibroVol343-3.md,ok,195,12113,recurso_narrativo,Recurso,propia,0,4,87,0,3,5,1338,recursos de apelación.,195,recurso_narrativo,Recurso,propia,recursos de apelación.
343_p1784,LibroVol343-3.md,ok,259,12997,pie_genuino,Recurso,propia,0,9,52,0,59,1,59,Recurso de queja interpuesto por el Ministerio de Relaciones Exteriores y Culto (Di­,259,pie_genuino,Recurso,propia,Recurso de queja interpuesto por el Ministerio de Relaciones Exteriores y Culto (Di­
343_p1791,LibroVol343-3.md,ok,89,13092,pie_genuino,Recurso,propia,0,3,34,0,43,1,43,"Recurso de queja interpuesto por Pablo Andrés Melvin, representado por las Dras.",89,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Pablo Andrés Melvin, representado por las Dras."
343_p1794,LibroVol343-3.md,ok,237,13337,pie_genuino,Recurso,propia,0,10,50,0,145,2,302,Recurso de queja interpuesto por Provincia Aseguradora de Riesgos del Trabajo,237,pie_genuino,Recurso,propia,Recurso de queja interpuesto por Provincia Aseguradora de Riesgos del Trabajo
343_p1805,LibroVol343-3.md,ok,707,14212,recurso_narrativo,Recurso,propia,0,6,156,0,109,2,152,recurso extraordinario articulado surge expresamente que lo cuestio­,707,recurso_narrativo,Recurso,propia,recurso extraordinario articulado surge expresamente que lo cuestio­
343_p1827,LibroVol343-3.md,ok,355,14665,pie_genuino,Recurso,propia,0,8,72,0,59,1,59,Recurso de queja interpuesto por Teresa del Valle Ferreyra y Francisco Fernando,355,pie_genuino,Recurso,propia,Recurso de queja interpuesto por Teresa del Valle Ferreyra y Francisco Fernando
343_p1841,LibroVol343-3.md,ok,447,15282,pie_genuino,Recurso,propia,0,11,165,0,45,1,45,"Recurso extraordinario interpuesto por el Ministerio de Trabajo, Empleo y Seguridad",447,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por el Ministerio de Trabajo, Empleo y Seguridad"
343_p1854,LibroVol343-3.md,ok,164,15502,pie_genuino,Recurso,propia,0,6,55,0,30,2,50,"Recurso de queja interpuesto por el Banco de la Nación Argentina, representado por",164,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por el Banco de la Nación Argentina, representado por"
343_p1871,LibroVol343-3.md,ok,883,16883,recurso_narrativo,Recurso,propia,0,9,176,0,34,2,81,recurso extraordinario y se confirma la decisión recurrida. Acumúlese,883,recurso_narrativo,Recurso,propia,recurso extraordinario y se confirma la decisión recurrida. Acumúlese
