caso_id_canonico,via,disposicion,parte_ganadora,reenvia,needs_alignment
333_p721,recurso_concedido,revoca,recurrente_gana,False,False
333_p730,queja,deja_sin_efecto,recurrente_gana,True,False
333_p735,recurso_concedido,revoca,recurrente_gana,True,False
333_p744,recurso_concedido,revoca,recurrente_gana,True,False
333_p777,recurso_concedido,revoca,recurrente_gana,False,False
333_p792,recurso_concedido,revoca,recurrente_gana,True,False
333_p796,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
333_p819,queja,deja_sin_efecto,recurrente_gana,True,False
333_p831,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
333_p847,recurso_concedido,revoca,recurrente_gana,False,False
333_p855,recurso_concedido,revoca,recurrente_gana,False,False
333_p927,recurso_concedido,confirma,recurrente_pierde,False,False
333_p935,recurso_concedido,revoca,recurrente_gana,False,False
333_p993,recurso_concedido,confirma,recurrente_pierde,False,False
333_p1017,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
333_p1023,recurso_concedido,revoca,recurrente_gana,False,False
333_p1053,queja,deja_sin_efecto,recurrente_gana,True,False
333_p1062,queja,deja_sin_efecto,recurrente_gana,True,False
333_p1075,queja,revoca,recurrente_gana,True,False
333_p1133,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
333_p1143,queja,deja_sin_efecto,recurrente_gana,True,False
333_p1152,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
333_p1156,queja,deja_sin_efecto,recurrente_gana,False,False
333_p1179,recurso_concedido,confirma,recurrente_pierde,False,False
333_p1192,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
333_p1205,recurso_concedido,confirma,recurrente_pierde,False,False
333_p1218,recurso_concedido,revoca,recurrente_gana,True,False
333_p1224,recurso_concedido,revoca,recurrente_gana,True,False
333_p1244,recurso_concedido,confirma,recurrente_pierde,False,False
333_p1257,queja,deja_sin_efecto,recurrente_gana,False,False
333_p1268,queja,deja_sin_efecto,recurrente_gana,True,False
333_p1273,queja,revoca,recurrente_gana,True,False
333_p1279,recurso_concedido,no_revision_demanda,no_aplica,False,False
333_p1304,recurso_concedido,revoca,recurrente_gana,False,False
333_p1309,queja,deja_sin_efecto,recurrente_gana,True,False
333_p1316,recurso_concedido,confirma,recurrente_pierde,False,False
333_p1318,recurso_concedido,revoca,recurrente_gana,False,False
333_p1325,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
333_p1331,recurso_concedido,revoca,recurrente_gana,False,False
333_p1354,recurso_concedido,revoca,recurrente_gana,False,False
333_p1361,queja,revoca,recurrente_gana,True,False
333_p1376,queja,revoca,recurrente_gana,False,False
333_p1404,recurso_concedido,confirma,recurrente_pierde,False,False
333_p1433,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
333_p1460,queja,deja_sin_efecto,recurrente_gana,False,False
333_p1467,queja,revoca,recurrente_gana,False,False
333_p1469,queja,deja_sin_efecto,recurrente_gana,False,False
333_p1613,queja,sin_disposicion_legible,no_aplica,False,False
333_p1623,recurso_concedido,revoca,recurrente_gana,False,False
333_p1639,recurso_concedido,revoca,recurrente_gana,False,False
333_p1643,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
333_p1650,recurso_concedido,revoca,recurrente_gana,True,False
333_p1657,recurso_concedido,confirma,recurrente_pierde,False,False
333_p1671,queja,nulidad,recurrente_gana,False,False
333_p1674,queja,revoca,recurrente_gana,False,False
333_p1687,queja,revoca,recurrente_gana,True,False
333_p1723,queja,deja_sin_efecto,recurrente_gana,True,False
333_p1735,recurso_concedido,revoca,recurrente_gana,False,False
333_p1759,queja,revoca,recurrente_gana,False,False
333_p1765,queja,deja_sin_efecto,recurrente_gana,True,False
333_p1776,queja,revoca,recurrente_gana,False,False
333_p1817,recurso_concedido,confirma,recurrente_pierde,False,False
333_p1820,recurso_concedido,confirma,recurrente_pierde,False,False
333_p1828,recurso_concedido,confirma,recurrente_pierde,False,False
333_p1841,recurso_concedido,revoca,recurrente_gana,True,False
333_p1857,queja,sin_disposicion_legible,no_aplica,False,False
333_p1863,queja,deja_sin_efecto,recurrente_gana,False,False
333_p1869,queja,revoca,recurrente_gana,True,False
333_p1891,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
333_p1909,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
333_p1916,recurso_concedido,revoca,recurrente_gana,True,False
333_p1922,queja,deja_sin_efecto,recurrente_gana,False,False
333_p1930,queja,sin_disposicion_legible,no_aplica,False,False
333_p1942,recurso_concedido,confirma,recurrente_pierde,False,False
333_p1946,recurso_concedido,revoca,recurrente_gana,False,False
333_p1951,recurso_concedido,por_ello_cortado,no_aplica,False,False
333_p1979,queja,deja_sin_efecto,recurrente_gana,True,False
333_p2001,queja,deja_sin_efecto,recurrente_gana,True,False
333_p2010,queja,grant_remand_implicito,recurrente_gana,True,False
333_p2017,queja,revoca,recurrente_gana,False,True
333_p2044,queja,deja_sin_efecto,recurrente_gana,True,False
333_p2061,queja,confirma,recurrente_pierde,False,False
333_p2065,recurso_concedido,revoca,recurrente_gana,False,False
333_p2073,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
333_p2079,recurso_concedido,confirma,recurrente_pierde,False,False
333_p2125,queja,deja_sin_efecto,recurrente_gana,True,False
333_p2136,recurso_concedido,revoca,recurrente_gana,False,False
333_p2141,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
333_p2159,recurso_concedido,no_revision_demanda,no_aplica,False,False
333_p2179,recurso_concedido,confirma,recurrente_pierde,False,False
333_p2184,recurso_concedido,revoca,recurrente_gana,True,False
333_p2197,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
333_p2200,recurso_concedido,revoca,recurrente_gana,True,False
333_p2208,recurso_concedido,confirma,recurrente_pierde,False,False
333_p2218,recurso_concedido,revoca,recurrente_gana,False,False
333_p2222,recurso_concedido,revoca,recurrente_gana,False,False
333_p2237,queja,deja_sin_efecto,recurrente_gana,True,False
333_p2251,queja,revoca,recurrente_gana,True,False
333_p2261,recurso_concedido,confirma,recurrente_pierde,False,False
333_p2271,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
333_p2296,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
333_p2306,queja,confirma,recurrente_pierde,False,False
333_p2338,recurso_concedido,revoca,recurrente_gana,False,False
333_p2344,recurso_concedido,confirma,recurrente_pierde,False,False
333_p2353,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
333_p2367,recurso_concedido,no_revision_demanda,no_aplica,False,False
333_p2396,recurso_concedido,confirma,recurrente_pierde,False,False
333_p2420,queja,deja_sin_efecto,recurrente_gana,False,False
333_p2426,queja,deja_sin_efecto,recurrente_gana,False,False
333_p2439,queja,revoca,recurrente_gana,False,False
334_p5,recurso_concedido,confirma,recurrente_pierde,False,False
334_p9,queja,deja_sin_efecto,recurrente_gana,True,False
334_p13,recurso_concedido,confirma,recurrente_pierde,False,False
334_p30,recurso_concedido,confirma,recurrente_pierde,False,False
334_p35,queja,revoca,recurrente_gana,False,False
334_p38,queja,sin_disposicion_legible,no_aplica,False,False
334_p44,queja,revoca,recurrente_gana,False,False
334_p53,recurso_concedido,confirma,recurrente_pierde,False,False
334_p62,recurso_concedido,confirma,recurrente_pierde,False,False
334_p95,recurso_concedido,revoca,recurrente_gana,False,False
334_p109,queja,confirma,recurrente_pierde,False,False
334_p120,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
334_p128,recurso_concedido,revoca,recurrente_gana,False,False
334_p156,queja,deja_sin_efecto,recurrente_gana,True,False
334_p173,recurso_concedido,revoca,recurrente_gana,False,False
334_p178,recurso_concedido,confirma,recurrente_pierde,False,False
334_p187,queja,deja_sin_efecto,recurrente_gana,True,False
334_p196,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
334_p198,queja,revoca,recurrente_gana,False,False
334_p210,recurso_concedido,confirma,recurrente_pierde,False,False
334_p214,queja,deja_sin_efecto,recurrente_gana,True,False
334_p223,queja,deja_sin_efecto,recurrente_gana,False,False
334_p229,queja,confirma,recurrente_pierde,False,False
334_p236,queja,revoca,recurrente_gana,False,False
334_p249,recurso_concedido,confirma,recurrente_pierde,False,False
334_p275,recurso_concedido,confirma,recurrente_pierde,False,False
334_p287,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
334_p295,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
334_p304,queja,deja_sin_efecto,recurrente_gana,False,False
334_p312,queja,no_revision_procesal,no_aplica,False,False
334_p343,queja,deja_sin_efecto,recurrente_gana,True,False
334_p349,recurso_concedido,deja_sin_efecto,recurrente_gana,False,True
334_p357,queja,sin_disposicion_legible,no_aplica,False,False
334_p362,recurso_concedido,revoca,recurrente_gana,False,False
334_p365,queja,revoca,recurrente_gana,False,False
334_p405,queja,deja_sin_efecto,recurrente_gana,True,False
334_p427,queja,revoca,recurrente_gana,False,False
334_p434,queja,revoca,recurrente_gana,False,False
334_p445,queja,confirma,recurrente_pierde,False,False
334_p454,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
334_p458,queja,deja_sin_efecto,recurrente_gana,True,False
334_p463,queja,sin_disposicion_legible,no_aplica,False,False
334_p474,recurso_concedido,revoca,recurrente_gana,False,False
334_p485,recurso_concedido,confirma,recurrente_pierde,False,False
334_p490,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
334_p502,recurso_concedido,por_ello_cortado,no_aplica,False,False
334_p509,recurso_concedido,revoca,recurrente_gana,True,False
334_p516,recurso_concedido,revoca,recurrente_gana,True,False
334_p552,queja,revoca,recurrente_gana,True,False
334_p559,queja,deja_sin_efecto,recurrente_gana,True,False
334_p565,queja,deja_sin_efecto,recurrente_gana,False,False
334_p573,queja,revoca,recurrente_gana,True,False
334_p582,queja,deja_sin_efecto,recurrente_gana,False,False
334_p666,recurso_concedido,revoca,recurrente_gana,False,False
334_p690,recurso_concedido,revoca,recurrente_gana,True,False
334_p698,recurso_concedido,confirma,recurrente_pierde,False,False
334_p725,queja,deja_sin_efecto,recurrente_gana,False,False
334_p736,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
334_p742,queja,deja_sin_efecto,recurrente_gana,True,False
334_p749,queja,revoca,recurrente_gana,False,False
334_p763,recurso_concedido,confirma,recurrente_pierde,False,False
334_p768,recurso_concedido,confirma,recurrente_pierde,False,False
334_p778,queja,deja_sin_efecto,recurrente_gana,True,False
334_p784,recurso_concedido,revoca,recurrente_gana,True,False
334_p799,recurso_concedido,confirma,recurrente_pierde,False,False
334_p829,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
334_p847,queja,deja_sin_efecto,recurrente_gana,False,False
334_p852,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
334_p858,queja,revoca,recurrente_gana,True,False
334_p871,queja,por_ello_cortado,no_aplica,False,False
334_p875,recurso_concedido,confirma,recurrente_pierde,False,False
334_p885,recurso_concedido,confirma,recurrente_pierde,False,False
334_p891,recurso_concedido,confirma,recurrente_pierde,False,False
334_p913,recurso_concedido,confirma,recurrente_pierde,False,False
334_p934,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
334_p950,recurso_concedido,confirma,recurrente_pierde,False,False
334_p959,queja,confirma,recurrente_pierde,False,False
334_p965,recurso_concedido,confirma,recurrente_pierde,False,False
334_p970,recurso_concedido,confirma,recurrente_pierde,False,False
334_p972,recurso_concedido,confirma,recurrente_pierde,False,False
334_p983,recurso_concedido,revoca,recurrente_gana,False,False
334_p988,recurso_concedido,revoca,recurrente_gana,False,False
334_p996,recurso_concedido,no_revision_demanda,no_aplica,False,False
334_p1002,queja,revoca,recurrente_gana,True,False
334_p1010,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
334_p1018,recurso_concedido,revoca,recurrente_gana,False,False
334_p1027,recurso_concedido,confirma,recurrente_pierde,False,False
334_p1036,queja,deja_sin_efecto,recurrente_gana,True,False
334_p1074,recurso_concedido,confirma,recurrente_pierde,False,False
334_p1099,recurso_concedido,revoca,recurrente_gana,False,False
334_p1101,recurso_concedido,revoca,recurrente_gana,True,False
334_p1113,recurso_concedido,confirma,recurrente_pierde,False,False
334_p1133,queja,deja_sin_efecto,recurrente_gana,True,False
334_p1139,recurso_concedido,nulidad,recurrente_gana,True,False
334_p1172,recurso_concedido,revoca,recurrente_gana,True,False
334_p1182,recurso_concedido,confirma,recurrente_pierde,False,False
334_p1193,recurso_concedido,revoca,recurrente_gana,False,False
334_p1198,recurso_concedido,revoca,recurrente_gana,True,False
334_p1204,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
334_p1216,recurso_concedido,revoca,recurrente_gana,False,False
334_p1231,recurso_concedido,revoca,recurrente_gana,False,False
334_p1237,recurso_concedido,revoca,recurrente_gana,False,False
334_p1241,recurso_concedido,revoca,recurrente_gana,True,False
334_p1276,recurso_concedido,revoca,recurrente_gana,True,False
334_p1287,recurso_concedido,revoca,recurrente_gana,False,False
334_p1327,queja,confirma,recurrente_pierde,False,False
334_p1346,recurso_concedido,no_revision_demanda,no_aplica,False,False
334_p1361,recurso_concedido,revoca,recurrente_gana,False,False
334_p1372,queja,deja_sin_efecto,recurrente_gana,False,False
334_p1387,queja,revoca,recurrente_gana,False,False
334_p1406,recurso_concedido,revoca,recurrente_gana,True,False
334_p1412,queja,deja_sin_efecto,recurrente_gana,True,False
334_p1426,recurso_concedido,confirma,recurrente_pierde,False,False
334_p1431,recurso_concedido,confirma,recurrente_pierde,False,False
334_p1437,recurso_concedido,revoca,recurrente_gana,True,False
334_p1445,recurso_concedido,revoca,recurrente_gana,False,False
334_p1458,recurso_concedido,nulidad,recurrente_gana,False,False
334_p1472,recurso_concedido,no_revision_demanda,no_aplica,False,False
334_p1489,queja,deja_sin_efecto,recurrente_gana,True,False
334_p1504,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
334_p1609,recurso_concedido,confirma,recurrente_pierde,False,False
334_p1614,recurso_concedido,revoca,recurrente_gana,False,False
334_p1622,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
334_p1626,recurso_concedido,no_revision_demanda,no_aplica,False,False
334_p1644,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
334_p1659,recurso_concedido,confirma,recurrente_pierde,False,False
334_p1673,queja,deja_sin_efecto,recurrente_gana,True,False
334_p1691,queja,deja_sin_efecto,recurrente_gana,True,False
334_p1703,recurso_concedido,confirma,recurrente_pierde,False,False
334_p1714,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
334_p1722,queja,revoca,recurrente_gana,False,False
334_p1768,queja,revoca,recurrente_gana,False,False
334_p1791,recurso_concedido,nulidad,recurrente_gana,False,False
334_p1795,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
334_p1804,queja,deja_sin_efecto,recurrente_gana,False,False
334_p1808,recurso_concedido,confirma,recurrente_pierde,False,False
334_p1815,queja,revoca,recurrente_gana,False,False
334_p1821,recurso_concedido,no_revision_demanda,no_aplica,False,False
334_p1842,queja,revoca,recurrente_gana,False,False
334_p1848,queja,deja_sin_efecto,recurrente_gana,False,False
334_p1854,recurso_concedido,confirma,recurrente_pierde,False,False
334_p1869,queja,revoca,recurrente_gana,False,False
334_p1897,queja,revoca,recurrente_gana,True,False
334_p1903,recurso_concedido,revoca,recurrente_gana,False,False
334_p1909,recurso_concedido,revoca,recurrente_gana,False,False
334_p1920,recurso_concedido,revoca,recurrente_gana,False,False
337_p37,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
337_p45,recurso_concedido,no_revision_procesal,no_aplica,False,False
337_p58,recurso_concedido,revoca,recurrente_gana,False,False
337_p62,queja,revoca,recurrente_gana,False,False
337_p70,recurso_concedido,confirma,recurrente_pierde,False,False
337_p77,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
337_p88,recurso_concedido,revoca,recurrente_gana,False,False
